QID	Question	DocumentID	DocumentName	RelevantPassages
3807	How does retrograde solubility affect limestone?	372	Limestone.html	3
2454	How did the New Deal affect the Republican party?	456	Republican_Party_(United_States).html	7,8
306	What is the European Commission responsible for?	546	European_Commission.html	0
1769	Why was the Great Salt Lake originally believed to be the Pacific Ocean?	838	Utah.html	5
3365	How does the population growth rate influence population growth?	369	Population_growth.html	1
3406	How did the decline in armed conflicts affect Africa?	44	Africa.html	23
1674	How did Rosa Parks and the Montgomery Bus Boycott affect the African-American Civil Rights Movement (1954-1968)?	208	African-American_Civil_Rights_Movement_(195468).html	25,26,27
2062	What organization did the United States Army have during the revolutionary War?	12	United_States_Army.html	19
2315	What happened as a result of the First Balkan War?	212	Balkans.html	15
375	What Liverpool in the 17th century?	780	Liverpool.html	4,5
2576	Why do some cultures identify polygyny as beneficial to women?	810	Marriage.html	15,16,17
3982	How did Great Britain evolve in pre-historically?	770	Great_Britain.html	8
1045	Describe the economic philosophy of the IMF.	525	International_Monetary_Fund.html	0
609	How was the name Middle East created?	274	Middle_East.html	1,2
289	How has El Salvador's economy traditionally been structured?	266	El_Salvador.html	1
2375	What was Karl Marx's attitude toward feudalism?	428	Feudalism.html	15
2721	Why are mixed economies usually supported by typically the center left and center right?	73	Mixed_economy.html	1
2320	What is the constitution of Victoria (Australia)?	772	Victoria_(Australia).html	12
3710	How did Baseball become a professional sport?	796	Baseball.html	7,8
137	How has the bible influenced the evolution the Protestant church from the early years into the  20th century?	751	Protestantism.html	6,7
4042	What characterizes hybrid wheat?	730	Wheat.html	9,13,14,15
2242	What is the position of commander-in-chief in Denmark?	785	Commander-in-chief.html	9
786	What characterizes a federation?	610	Legislature.html	4
1573	How are national parks managed?	220	National_park.html	2,3
2575	What are the 1960s progenitors of punk rock?	435	Punk_rock.html	15,16
2604	What role does English have in Barcelona schools?	650	Barcelona.html	39
2657	How has NPR been accused of bias?	702	NPR.html	22
1568	Despite his early years grapple with debilitating asthma, how did Roosevelt turn himself into a rather awesome, powerful & masculin adult, leader of the NY Republican Party?	277	Theodore_Roosevelt.html	0,1
1771	What prompted a military expedition of the Mormon church?	838	Utah.html	10
176	What characterized the first several years of Jamaican independence?	13	Jamaica.html	13,14
3088	What characterizes post-conservative Evangelicalism?	672	Evangelicalism.html	10,11
572	How was Shanghai affected as a municipality of the Republic of China?	207	Shanghai.html	9
3828	Why is the city center called the "Pentagon"?	652	Brussels.html	48
1764	Why might one today consider Bosnia and Herzegovina a thriving place to live and visit?	790	Bosnia_and_Herzegovina.html	2,66
284	What is the first evidence of the human race in South America?	564	South_America.html	6,7
376	What characterized the postwar period in Liverpool?	780	Liverpool.html	7,8
3260	Explain how a stochocracy works?	210	Representative_democracy.html	8
1628	What is the history of early European settlers in Philadelphia?	185	Philadelphia.html	5,6
427	How did modern inventions impact railroads?	449	Rail_transport.html	15
1776	How did the OECD enlarge to Central Europe?	328	Organisation_for_Economic_Co-operation_and_Development.html	4
159	What is Ancient Greece?	109	Ancient_Greece.html	0
837	How did England and Scotland become united?	26	Kingdom_of_Great_Britain.html	3,4
1332	What Is Neoclassical Architecture?	108	Neoclassical_architecture.html	0
134	How did Protestantism emerge out of the Christian faith?	751	Protestantism.html	0
3831	Why was the CIA convinced of an imminent attack?	811	September_11_attacks.html	17,18
3380	Why did the United Arab Republic fail?	742	Egypt.html	22
926	How were The Beatles formed?	230	The_Beatles.html	3,4
3875	What was the attitude toward defeated nations in the treaty of Versailles?	215	Treaty_of_Versailles.html	7,8
3891	What is an Oak?	732	Oak.html	0
1843	How Were The  57th Quadrennial American Presidential Election Races Funded?	171	United_States_presidential_election,_2012.html	0,1
3755	How did the Turkic language spread across Asia?	398	Turkish_language.html	3
579	How is tuberculosis managed?	235	Tuberculosis.html	25,26
3248	How Does The Council of Europe Part From The European Union As Political Regional Entity?	483	Council_of_Europe.html	0
3294	How has the U.S. been influenced by French people?	700	French_people.html	41,42,43
3462	Why is Switzerland considered one of the most developed countries in the world?	122	Switzerland.html	1,2
4006	How does baptism fundamentally differ from other Christian denominations?	443	Baptists.html	0
838	Would you give us an introductory synopsis of IBM as a company, its origins, headquarters, initial Businesses & current global reach?	620	IBM.html	0,16
276	What are some characteristics of a cold desert?	855	Desert.html	9,10
4148	{}	619	Tagalog_language.html	0,1
1797	Why do people voluntarily decline the prize?	423	Nobel_Prize.html	44,45
4005	What is the cuisine of Azerbaijan like?	292	Azerbaijan.html	72
1042	How has culture influenced Tokyo?	379	Tokyo.html	36,37,38
2924	What is the origin of the phrase coup d'etat?	154	Coup_d'tat.html	0
4051	How was Major League Baseball founded?	775	Major_League_Baseball.html	10,11,12
295	Why is Urdu considered a lingua franca in Pakistan?	550	Urdu.html	6,7
3536	How are biochemical reactions and microorganisms related to minerals?	645	Mineral.html	7
531	What coast line  does Kenya have ?	763	Kenya.html	0
2411	How Differently Do Guerrilla Armies Execute Thier Assaults When Engaging Their Ennemies Compared To Conventional Military Campaigns?	321	Guerrilla_warfare.html	1
2835	Explain the concept of "formula".	41	Formula_One.html	3,4
434	Why did Italian replace Latin as Lingua Fresca?	306	Italian_language.html	16,17
918	What were the results of the Battle of Cepeda?	690	Argentina.html	8,9
3297	How has inward migration influence French people and culture?	700	French_people.html	0
423	What is the structure of the US Congress?	229	Federal_government_of_the_United_States.html	3,4
1077	How was Cairo affected by the 2011 Egyptian revolution?	433	Cairo.html	15,16
2572	What is the philosophy of punk rock?	435	Punk_rock.html	2,3
554	Why is Stockholm one of the most important cities of the country?	540	Stockholm.html	2
2484	Why should Old English not be regarded as a single monolithic entity?	682	Old_English.html	6
1691	How is evolution influenced by natural selection?	132	Evolution.html	1,24,25
3893	Why are oak leaves commonly found on German Army Regalia?	732	Oak.html	23,24
1683	How did mechanical televisions first arise?	794	Television.html	5,6,7
2876	What events comprised the Decemberist Revolt in 1825?	360	Russian_Empire.html	16
3240	What is the main industry of Mongolia?	85	Mongolia.html	39,40
1322	How is PBS structured?	173	PBS.html	1,2
1857	How did Barbary pirates operate in Algeria during the privateers era?	33	Algeria.html	17,18
2609	How was the rise of California a calamity for native populations?	268	California.html	12
2653	How did merchant republics come about by wealthy merchants?	803	Republic.html	11,12
2474	Why is Christmas typically a peak selling season for retailers?	148	Christmas.html	61,62
3533	Describe the climate of Madagascar?	603	Madagascar.html	7,8
3682	What caused the 1968-1974 NBC broadcast ban of the Golden Globe Award?	311	Golden_Globe_Award.html	7,8
1299	What is vernacular literature of the Mandarin Chinese?	54	Mandarin_Chinese.html	7,8,9
1018	How do British and American English differ?	370	American_English.html	7,8
682	What was the earliest composition considered as opera?	761	Opera.html	5,6
527	How did the Renaissance exist as a cultural movement?	448	Renaissance.html	0,1
1599	What are the characteristics of the medal awarded for the Prize?	121	Nobel_Prize_in_Literature.html	7,8
249	Why has one writer recommended abolishing the Corruption Perceptions Index?	445	Corruption_Perceptions_Index.html	4
768	What was Austria like in the Middle Ages?	647	Austria.html	8,9
1011	How did Milan's figurative art flourish in the Middle Ages?	272	Milan.html	41
1680	How did the International Exhibition of Modern Decorative and Industrial Arts influence the rise of art deco?	442	Art_Deco.html	20,21
1532	What is significant about case distinctions in modern spoken varieties?	279	Arabic.html	11,12
3720	What is the climate of Ottawa?	774	Ottawa.html	15,16,17
520	How was Latvia's economy affected by the economic crisis of 2008-2009?	39	Latvia.html	50,51
1772	What made Utah a popular filming spot in the 20th century?	838	Utah.html	16
4087	What sorts of early migration patterns existed in early Germany?	568	Germans.html	3,4
1129	How did the name "Oscar" come to be?	598	Academy_Awards.html	7,8
40	Is social class different than ethnicity?	47	Ethnic_group.html	0
3051	what does Jewish mean?	630	Jews.html	0
3270	How did Moscow lose its first six republics?	275	Dissolution_of_the_Soviet_Union.html	53
399	How were the properties of CO2 discovered?	434	Carbon_dioxide.html	3,4
3121	What effect did the spread of Slavs have across the Balkan population during the 9th and 10th century?	140	Slavs.html	16,17
3598	What is the climate of Jakarta?	845	Jakarta.html	19,20
797	Why is pseudoarchaeology so detrimental to the field?	87	Archaeology.html	44,45
161	How did the mercantile class threaten Greek class structure?	109	Ancient_Greece.html	5,6
2826	How much did Michael Jackson earn throughout his life?	480	Michael_Jackson.html	116,117
4166	What process do new recruits have to go through after enlistment in the US Military?	471	United_States_Armed_Forces.html	15,16
548	What is the relationship between rugby and social class?	509	Rugby_football.html	7,8,9
2438	What is unique about the city of Buenos Aires in regards to its district location?	302	Buenos_Aires.html	0
1798	What factors led to mobile computers becoming dominant in today's world of technology?	447	Computer.html	26,27
4026	How is the local government of Dublin structured?	67	Dublin.html	12,13
202	What happened to the AmeriIndian population of the Caribbean?	92	Caribbean.html	15,16
1479	Why is gentrification such a controversial and transformative forces shaping contemporary Atlanta?	518	Atlanta.html	15,16
